"x","y"
6.27989137545228,5.59693451967874
6.38780277222395,4.66897323933801
8.81057813763618,5.4477799743375
2.61669193860143,1.71343117074625
7.32503041159362,4.48967609246427
12.5048584863544,5.27013559069906
2.32292735483497,2.76564947078721
1.80065172724426,2.5219153980083
8.22647663764656,5.30921699449509
1.1925695464015,0.433752051154555
17.183923907578,6.6486948293218
1.06405074708164,1.38182301112413
14.9563988205045,5.21458901871717
1.11332564614713,1.53467957980897
17.3959049861878,7.2550966328377
2.29029403999448,2.50042002381845
14.5669208699837,5.33700352996952
9.84861766453832,5.50687270399086
18.7771809846163,8.91683447589823
1.2189223524183,1.37669282475399
12.2036540973932,5.22560162493965
18.5541548160836,9.17423256535641
19.4351236382499,10.1217595613549
10.5409643892199,5.13775525736454
9.21991800423712,5.03046498563651
17.6052517211065,7.50720771217867
9.23459425102919,3.57537853225775
18.6716296616942,8.31912932200393
3.83183574303985,3.78690091395448
14.3964340910316,4.91299762240395
0.877481768839061,0.369778291294378
9.43692032713443,4.0895847841661
11.2503643753007,5.61437986322491
6.09299362171441,4.40389945642265
8.14719993621111,5.42400766283385
1.14538955036551,1.724213396574
0.843798243440688,0.793123141896298
19.6744358120486,10.2573247987643
16.0748227545992,5.7219337884838
16.1706837965176,6.33729324788938
17.0943075511605,7.69975308784257
15.6893066503108,6.00884826028621
16.8577675148845,7.14607993296165
16.4431743742898,6.40224846821368
11.5055238688365,5.45872029018505
0.206113634631038,0.262238060191657
16.7620925791562,6.57054495794308
11.9222173094749,5.11728026159981
19.75554024335,9.81779917502103
9.35582160949707,4.78830217104439
