"x","y"
-9.78945150837087,7.85344264170362
-9.78945150837087,7.93689466082908
-9.78945150837087,7.93016709816947
-9.39050253713503,4.97442388289402
-9.27203131006816,4.42598498334045
-9.04231131900675,3.46948858052529
-8.78014149493538,2.46427266656372
-8.2526803869181,1.50024832953581
-7.70712780927379,0.412918268151374
-7.57166006844133,0.288300753207238
-6.99210978919067,0.107475113793018
-6.8049790767523,-0.331592731051639
-6.63580867694691,-0.19533195400171
-6.46713323801613,-0.553814925282249
-6.46713323801613,-0.010072050965595
-6.46713323801613,-0.298235101087547
-6.13525123971228,-0.423637026376721
-6.13525123971228,-0.577718427039513
-6.13525123971228,-0.331620368197736
-5.67474071258822,-0.571286816235758
-5.24957426071454,-0.565988749831704
-4.93883754547614,-0.22598160311145
-4.57984059117734,-0.538672265799692
-4.49842384738776,-0.721553386907364
-4.22401987508727,-0.484824261362854
-3.50124162388965,-0.606744466771156
-3.46286435414535,-0.416787965586155
-3.15215641820732,-0.252358852067224
-3.04362284547936,-0.738524797954165
-2.35771797319802,-0.453993061382954
-2.09439005254983,-0.529094849348914
-1.76100829929615,-0.368034420449414
-1.51244737727281,-0.593689821613456
-0.937908478260326,-0.381273291806035
-0.742030040665457,-0.897784343216004
-0.30331079274989,-0.211111689595691
-0.30331079274989,-0.376047878154651
-0.30331079274989,-0.579158671635516
0.211392466713173,-0.838827686298288
0.569992864755198,-0.420286934320967
0.830565328673962,-0.452061027984443
1.21137653656591,-0.549530224756756
1.73048956937586,-0.516937100611269
2.28483264540465,-0.662095206887221
2.43624281791899,-0.470754127633897
2.43624281791899,-0.485584606216042
2.43624281791899,-0.60036734882846
2.76478243445476,-0.809657533151642
3.18066006857687,-0.39837205082967
3.53350377408788,-0.422840226777985
3.66567079927056,-0.698638494378581
3.85440393404749,-0.846431127550278
4.51310850214213,-0.465572163293332
4.53798473364889,-0.574487655944104
4.65782119238821,-0.449279726411298
5.20761472531236,-0.721817957985362
5.60432072979613,-0.612500252362687
5.74637334328145,-0.183770526081225
6.00728905652292,-0.275729489169285
6.42878988211473,-0.137737953259373
6.58588483795309,0.158185435549927
6.58588483795309,-0.179095967960387
6.58588483795309,-0.605046101227166
7.0427113918301,0.0617494531762028
7.67143813946929,0.706248919985566
7.88462503553512,1.12673130648473
8.12893480734112,0.789477999254065
8.38755033444613,1.31127921575046
8.79586839251435,2.45497410743182
8.92501908157451,2.81905880296346
9.58655611191017,6.2578102474705
9.95644369162619,9.45467107561652
