"x","y"
-9.97094797507788,9.73062386165215
-9.51862553367391,5.86490383803867
-9.41801902273885,5.53226880530985
-9.05049470271199,3.18171519724961
-8.69004729141195,2.34725926444665
-8.180595276734,1.04553519169243
-7.84463941039016,0.957920719130495
-7.35718599798229,0.281826211842151
-7.28626288984043,-0.059738057234081
-6.58828728124857,-0.465641745607221
-6.40254958747671,-0.216754332412815
-6.06398181524128,-0.406600982108346
-5.9316039020912,-0.387356635553476
-5.9316039020912,-0.403736383767252
-5.9316039020912,-0.239587503912339
-5.39805861118321,-0.659737649163521
-5.21526922301676,0.231832778234651
-4.98419360732302,-0.421615930879021
-4.34937259862916,-0.6203972535597
-3.86601720954506,-0.556205764348972
-3.86601720954506,-0.418824959691721
-3.86601720954506,-0.40041602662135
-3.69318725308403,-0.885829510842125
-3.61948504058931,-0.945443776026853
-3.19181272142137,-0.556374909116103
-2.89892907254398,-0.373968243067411
-2.89892907254398,-0.508080512060442
-2.89892907254398,-0.336223563989924
-2.55413173232228,-0.463201409090825
-2.35015672398731,-0.462642258212889
-2.07314557745121,-0.210117120115137
-1.54331654811708,-0.760091153901569
-1.41444344001894,-0.706172245704422
-0.967705006120153,-0.470863330232036
-0.384999462582456,-0.498176459855861
-0.0111939166135226,-0.98648121789573
0.00167732377751516,-0.441487531051203
0.580728695405505,-0.806859743816191
0.580728695405505,-0.793991255506578
0.580728695405505,-0.203459750919674
0.865689797792584,-0.316596341181251
1.12830516747916,-0.698006604592097
1.42692843255085,-0.214567473664803
1.50492817861959,-0.653689073777422
1.9208465250603,-0.340949749903384
2.03187121821639,-0.270961431640394
2.50361315386656,-0.277938275133052
2.76023707379444,-0.291513159690763
3.39886167050841,-0.593198614706482
3.47027968131722,-0.644024798833127
3.98219434284748,-0.273665342658106
4.33344167066165,-0.528049710268287
4.95163034629793,-0.619148092063912
5.29478138554483,-0.660094972440787
5.7128121279395,-0.145529929225527
5.82122730691201,-0.237726482719982
6.21101216959337,-0.0168355750223382
6.58582069454357,-0.328794872609594
6.95868310115587,0.00300787020959833
7.43475575134373,0.0392884529704394
7.85467009292915,0.694742305544903
7.95193359479666,0.633646871928237
7.99716394627467,0.943265050659588
8.29354555104286,1.34627493312861
8.29354555104286,1.64292242598305
8.29354555104286,1.41724699261842
8.51653581780668,1.74859171716818
8.51653581780668,1.48134034923695
8.51653581780668,1.73882355954798
8.96555423378371,3.06074421070315
9.58432080045056,6.60105385493736
9.95665930748846,9.58538471437592
