"x","y"
-9.93890891003852,9.50376941974638
-9.30081907032917,4.80849613193526
-9.27720469422638,4.81925968808742
-9.03202321434107,3.39409911861197
-8.50190582694128,1.96151711436006
-8.09145404975145,0.763625910814679
-8.03942161845043,1.0751195276793
-8.03942161845043,0.991136907869922
-8.03942161845043,1.14869041942028
-7.78253107868995,0.796538994646637
-7.78253107868995,0.369808109921148
-7.78253107868995,0.68712302508779
-7.44777963281824,0.649657507230287
-6.94099184734604,-0.166846009333143
-6.77422351812801,0.0179753342292873
-6.44267144183127,-0.222267682127393
-6.14340724280247,-0.345768339732778
-5.92355232918635,-0.227708020479063
-5.63409674841051,-0.220861855609185
-5.63409674841051,-0.515625874714833
-5.63409674841051,-0.368190385654802
-5.30320484253864,-0.304288468823929
-4.87917345760462,-0.736174309820364
-4.50675510801375,-0.215198431428584
-4.1176290905927,-0.704971927643637
-3.99856554111466,-0.136290409140304
-3.55650870478712,-0.515946028692298
-3.29965782020456,-0.652529031650942
-2.8132252004714,-0.249966160368656
-2.32684080802406,-0.523760895536201
-2.11324214899483,-0.205987120863992
-1.85017028769765,-0.629459127822496
-1.31864639142385,-0.652404787902034
-0.894848654279484,-0.592218179328707
-0.620528386028196,-0.827764458648623
-0.0128047332131805,-0.46073122398724
0.12965336907655,-0.585337128182464
0.12965336907655,-0.885048965478081
0.12965336907655,-0.442006379431207
0.19694503226604,-0.521556731684242
0.398801162731476,-0.512449547528233
1.00271680598291,-0.57116600861126
1.46792447875039,-0.59429673801957
1.79743896632527,-0.693812284564502
1.98327737009654,-0.384463267068984
2.67930664193745,-0.390146277525564
3.04769300998977,-0.32736225711273
3.12810152984009,-0.749266517526674
3.12810152984009,-0.738104226797342
3.12810152984009,-0.377787323576746
3.76485793251329,-0.329906186855683
4.20379532160811,-0.610326407571309
4.47889188340364,-0.686428891997664
4.47889188340364,-0.445791416736484
4.47889188340364,-0.754383047595342
4.90348189997558,-0.385307280900588
5.17641131703455,-0.128862555562396
5.40812823527421,-0.854476460847639
5.78208117566716,-0.521389756994055
6.30418150990198,-0.147433384883245
6.61084076595636,0.103570714246922
7.02483164048037,-0.0592482409040857
7.38485897721078,0.232927314321548
7.4205166939646,0.311959496408048
7.75977302512799,0.819819844728112
8.04316713940352,1.10730714175928
8.42163242122087,1.55264039964281
8.48539930329515,1.677069733669
9.00428157254982,3.37920385430217
9.35023733029644,4.76351394247736
9.78104255574111,7.49265428701532
9.89314939361066,8.77233899333345
