"x","y"
-9.86857785082136,8.60738353504192
-9.35342756843266,4.89051239988062
-9.08803517786929,3.72662101225853
-9.08803517786929,3.75783209830774
-9.08803517786929,3.70269126560715
-8.75921776052564,2.17433497357391
-8.68480786305064,2.4417960369661
-8.12901217866546,0.953851043029619
-7.72342400983549,0.528979589990183
-7.41553013132384,-0.00384510785813633
-7.0023849439055,0.290545562960059
-6.6034950203119,0.0513110706516581
-6.25034980995294,-0.230744018275043
-5.91597939689214,-0.448789128531838
-5.91597939689214,-0.596530457539532
-5.91597939689214,-0.353699235952726
-5.61614928525299,-0.231730537353492
-5.23596272472507,-0.491104216003306
-4.65979062119284,-0.339140845448615
-4.58743255540657,-0.0849453613472774
-3.98219955986581,-0.747982535294586
-3.82918087658114,-0.392930917383625
-3.35909468390477,-0.196676265452349
-2.70082732599873,-0.784721269971706
-2.49831205851828,-0.321161945178118
-2.22104104235768,-1.1499163294048
-2.11477679352706,-0.43865384669344
-1.73366742790677,-0.473512684563306
-1.26474862595877,-0.714319509104063
-1.13671891059941,-0.830676092629844
-0.998207717202604,-0.0499745057852146
-0.478340895631564,-0.516303745987898
-0.211235696915537,-0.71776689927353
-0.198037543226606,-0.12258254790165
0.356137093264037,-0.328890250380059
0.567020579563598,-0.549899910661881
1.05261007923848,-0.3833394483769
1.43166962348355,-0.517122476088805
1.73481501020993,-0.631854081362028
2.07500214930266,-0.621699127798706
2.60431595218296,-0.57473690211577
2.60431595218296,-0.732824840829841
2.60431595218296,-0.548950962753545
2.74823692242185,-0.0701376131032333
2.74823692242185,-0.864346793505743
2.74823692242185,-0.511856736480653
3.153542696964,-0.339063476380597
3.32146857650234,-0.705895578369499
3.64156338457878,-0.0847738476009564
3.76590072177351,-0.923020759556474
3.94799519070567,-0.73077372042321
4.30437497248372,-0.899040900074185
4.93503562246378,-0.880348839421865
5.06279755043439,-0.629414226955558
5.60204159450502,-0.732209577991413
5.60204159450502,-0.619725811061713
5.60204159450502,0.0346895641403047
5.90564249781892,-0.424638012408471
5.99244139963188,-0.0793056115228799
6.3408296668114,-0.636840716943412
6.59075828833291,-0.279576896966152
6.9917661900847,-0.151249592241736
7.51715643250813,0.791452488955926
8.02866426986069,0.820742949955216
8.02866426986069,1.02769728910778
8.02866426986069,1.06564094630918
8.30481546438443,1.42278598112964
8.59550484590447,1.90963018355411
9.21498344217141,4.37816700347692
9.40787100806259,5.41984813752998
9.51430710265413,5.74303003536245
9.81611548439385,8.22147594397665
