"x","y"
-6.29337950609624,1.27100191398613
6.41801998950541,1.2280214198072
-2.6450027525425,0.228854960404649
-2.50668263994157,0.544746112759044
0.758118918165565,-1.16495185599286
0.789423794485629,-1.15669574147127
-6.97108439635485,1.7252924135825
0.226039588451385,0.259307144302719
-6.69370167888701,1.32202087195453
1.30783233325928,0.818314091140104
-1.15398216061294,0.134089455377442
4.68081748578697,-0.506784365786672
8.62582054454833,3.74260641376223
2.02714655082673,0.0723306807375557
-9.86168994102627,4.36198416381028
9.73399729467928,4.92827795698296
-5.95582847949117,1.93964116589498
-0.631123981438577,-0.0596163608961206
6.57012163195759,1.33420230403379
-3.88846307061613,0.00822929995213664
6.63975270930678,1.78003206371853
5.1900118868798,0.400013123901592
-6.83356552850455,1.42928291697583
-7.0515314117074,1.71627597475324
3.73029384296387,0.347338737989689
6.57618841622025,1.86329672374402
2.16776276472956,0.0122346131285221
2.89716649800539,-1.27667169371307
-8.64266263786703,4.09585695867602
-5.61144675128162,0.561085107226466
3.5506271244958,-0.602626575448707
-2.3507605586201,0.062622223048704
7.5103077897802,2.59508597842229
0.808961796574295,1.41783460996147
-7.47827095445246,2.12082893029005
7.25687165744603,2.9532910514858
-5.09217832703143,-0.249490289281964
-5.25815640110523,0.141547983366579
9.28659535478801,3.99074604137161
5.43373453430831,0.205183557143457
7.13509002700448,2.38309107606916
-7.39483620971441,1.98153315704952
4.47322288528085,0.178052357036396
-3.28789583873004,-0.418916380820039
-0.519506712444127,0.226212538173322
9.41216272767633,4.51875978966221
-3.92148092389107,-0.152015382207971
9.55715870950371,4.53552661910823
4.75684560835361,0.925086708190688
-7.32730350922793,2.867705664372
