"x","y"
-9.6320930410487,-1.09481320268025
-9.07073435695132,-1.67367181201309
-8.92120524675452,-1.47146518116426
-8.92120524675452,-1.46609242912236
-8.92120524675452,-0.695161617809961
-8.17652500079324,-1.88931356038597
-7.783970907774,-1.14030239267372
-7.23880234218779,-1.23690390798391
-7.05421359300436,-1.61898395580965
-6.30728210721697,-1.50700086867917
-5.84003791978051,-1.86196435043889
-5.35629250064847,-1.90186742931902
-5.12094394303858,-1.72873446800165
-5.0797073883448,-1.78078178423706
-4.76287751225755,-1.86030145349949
-4.73450065512831,-1.39655054240507
-3.96456407261125,-1.65667079327054
-3.78972848899485,-1.5889412138289
-3.6206240975298,-1.95356045689342
-3.02687474670598,-2.15816181454649
-2.71447404431889,-1.50340681971975
-2.71447404431889,-1.81825920937164
-2.71447404431889,-2.14857766896445
-2.19360424737845,-1.9502650801216
-2.19360424737845,-2.14730196149869
-2.19360424737845,-1.91794326245412
-1.70051695080474,-1.65153404304992
-1.46499797036605,-2.12624715467829
-1.10513438393051,-1.95509761186016
-0.610692234199849,-1.85533943032858
-0.134696847138306,-2.1671136738032
0.108653361399082,-2.50729116138329
0.670844733360268,-2.05878934503185
1.003700227011,-2.24743413121426
1.22433998233949,-1.70795471934273
1.84735721376325,-1.99497067908689
2.18794191755088,-2.01024555401751
2.81816435512155,-2.41025106741421
3.02446844111684,-2.24048440737666
3.4542801940725,-1.76371698751055
4.02493874775246,-1.92733191149913
4.14957692702523,-2.07277493767388
4.3897478516391,-2.2904757190252
4.3897478516391,-1.20996763692621
4.3897478516391,-1.50522627075147
4.97303126357673,-2.06102972630948
5.5696250866389,-1.93545323592619
5.81838598009199,-1.66665678281701
6.03500197242413,-1.72977398287237
6.27644722593859,-1.31576773333888
7.01511675070616,-1.59048673340836
7.29836332500868,-1.55369016169566
7.78686885300669,-2.40317894082524
7.78686885300669,-1.5542642107563
7.78686885300669,-2.00775426441396
8.4161396860145,-1.57113605344361
8.47094913490028,-1.66592461409995
8.74501765206722,-1.25316136230954
9.1824575879478,-1.39854269539571
9.64791409261081,-1.37126274650866
