"x","y"
-9.99746304182779,-0.91385048515928
-9.2940350569829,-1.7042159398863
-8.86801620712504,-1.34895756455345
-8.86801620712504,-1.54132206297185
-8.86801620712504,-1.68840150903649
-8.50589164366413,-1.34340439724484
-7.84928344156859,-1.39516964427559
-7.23652600587922,-1.20166150014463
-7.23652600587922,-1.48349403210939
-7.23652600587922,-1.62260172678236
-7.12327172857754,-0.813331329862844
-6.74592689378187,-1.83102509129638
-6.32697101405245,-1.98071047079273
-6.30888946121559,-1.84211748399165
-5.85294303916661,-1.75906883227521
-5.28785965471928,-1.59617927138186
-5.25905333692208,-1.65398534611567
-5.10706555563956,-1.8230682452863
-4.69771183295442,-2.08042078975
-3.84468792106158,-1.5435487980205
-3.50330235203728,-1.62693049460714
-3.04550263354377,-2.14311318748993
-2.71290344430045,-1.7350875129428
-2.27851453603112,-1.82344123457938
-1.51442083031205,-1.66808575455822
-1.15876046475023,-1.94436948315142
-0.689924757461995,-2.33851217659254
-0.521653577840577,-1.75707319963191
-0.189697299529577,-2.21832707876724
0.095592818799473,-1.84176411038541
0.86625147943518,-1.49195323533132
1.26493655533219,-2.41284789016912
1.63698700811004,-1.50998894793156
1.97034506759207,-1.5629936198415
2.39095585077025,-2.11287567396481
3.04155099671334,-2.00137357291892
3.19442437961697,-2.12411952895102
3.19442437961697,-2.08947551873951
3.19442437961697,-1.74447580859942
3.26999091776088,-2.18414497675773
3.37945608078458,-1.96573317915822
3.84962055056045,-1.92461438613756
4.37888246661584,-1.87557490213478
4.37888246661584,-1.79216909203181
4.37888246661584,-1.36763084399262
5.23111136430608,-1.91648331312186
5.32311444170773,-2.01177968856411
5.55478225018652,-1.51546984832841
6.18486392223054,-1.57983797617962
6.18486392223054,-1.62324327121019
6.18486392223054,-1.51668318705181
6.37518323558782,-2.09843537032511
7.05425360872011,-1.28291131050354
7.27118376675727,-1.44086372937109
7.84642482143161,-1.22207504706704
8.19004090358725,-1.642941154001
8.92672560066872,-1.91509057550677
9.16520749917254,-1.47336863192127
9.31479755844477,-1.57793041606855
9.62658664466636,-0.591801902360537
