"x","y"
-9.81469818302208,-1.01314884944667
-9.37962610973045,-1.27037026135028
-9.37962610973045,-1.33566602475584
-9.37962610973045,-1.79899650601525
-8.96756209078289,-1.52751203841406
-8.2784261505696,-1.39407973848756
-8.05516396726792,-1.62681154390927
-7.51601986121386,-1.52369035966855
-6.80421458324417,-1.51415213720605
-6.6683296201795,-1.68551763192455
-6.60672089661516,-1.5225319791821
-6.16924178032648,-1.7684429814088
-5.28626023104326,-1.87194947051369
-4.99443143927714,-1.87667715483928
-4.73763513944245,-1.62877227723524
-3.82216059369966,-1.63680909221793
-3.73426366930029,-1.18779847281056
-3.65536760073155,-2.18809856891149
-2.95292987177769,-2.14247887338078
-2.7830827332634,-1.74479087359351
-2.59526514913887,-1.45481719146146
-2.23750652745366,-1.59195406391753
-2.23750652745366,-2.10026020181606
-2.23750652745366,-2.16341783543821
-2.1778672857077,-1.45313447128762
-1.81334019427942,-1.51084032369177
-1.09376326957274,-1.92607117766279
-1.09376326957274,-1.48022296655537
-1.09376326957274,-1.99282550417544
-0.571090379574647,-2.24276095566769
-0.017682956088157,-2.01518054958958
0.0228642287575418,-1.97601949185164
0.208188523538411,-2.46752458967755
0.750095050316304,-2.04694824634782
1.15273903323603,-2.11495166961973
1.5641182745319,-1.83304222677625
1.5641182745319,-2.13979680155551
1.5641182745319,-1.83576223686573
2.06913065043322,-1.8048622747967
2.82225443460491,-2.02007630160849
3.28922681144572,-1.92650007527311
3.32576375221834,-1.19705977612759
3.79485149302387,-1.42038348316047
4.19008843334658,-1.39311667180719
4.31439699139446,-1.833654459771
4.36305779963732,-2.09964348775434
4.8920535083328,-1.63720546517623
5.6018355230446,-1.72914117541313
6.1062826168546,-0.626308652945798
6.45307551248975,-2.24643119753622
6.73565105657049,-1.69789779002676
7.50407074456147,-1.104396816803
7.52396303694695,-2.1766747617986
7.66036651185935,-1.6084448790489
8.42895155861264,-1.33140182421434
8.96615739180041,-1.42275545049367
9.28181763527737,-1.59031443207036
9.28181763527737,-1.3474549565726
9.28181763527737,-0.909224364045103
9.78457682067528,-1.63859580853574
