"x","y"
-9.85510509150724,-0.544611067039599
-9.34697541641071,-1.10994542737904
-9.17928025514508,-0.793265549125932
-8.87423713248046,-1.71423378677298
-8.36542093095237,-1.76395463931024
-8.36542093095237,-1.11977290354614
-8.36542093095237,-1.17263190377459
-7.74815812817819,-1.25869941198406
-7.49390577453943,-1.40500227047803
-7.49390577453943,-1.69205911779241
-7.49390577453943,-1.26584201179243
-7.37835481995717,-1.0101607638189
-6.80547511903569,-1.25736183857227
-6.77668018078077,-2.04685711132468
-6.42370133217247,-1.52748542637292
-5.86513563314275,-1.7210975646424
-5.50255257980011,-1.73164533966656
-4.93873705056363,-1.85958146889212
-4.44757071567611,-2.22145399758008
-4.26788839201133,-1.75489585550446
-3.53612724458799,-1.49444784358467
-3.43712639606868,-1.41451957622078
-3.0726098309138,-1.78049288195997
-2.64916375833785,-2.16475022442943
-2.64916375833785,-2.11876043687615
-2.64916375833785,-2.12728504563749
-2.34378463111907,-1.77504837574017
-1.50739167063009,-2.05255116461771
-1.50739167063009,-1.1105573353235
-1.50739167063009,-2.06230954660515
-1.17604565507333,-1.94450747841655
-1.17604565507333,-2.05097382778805
-1.17604565507333,-2.18170337447293
-0.502418555274961,-1.74370905759715
-0.355066843109117,-2.15726305821559
0.36167555100595,-1.998242299234
0.694279588448505,-2.08070787688989
1.37837519126368,-2.83334305037306
1.389424870722,-1.78927689333064
1.48523001421598,-1.93502498310498
2.26130853041208,-2.21512297664189
2.58796390223627,-1.53748951693355
3.2529069683958,-2.29421762139104
3.77889247965954,-2.4191437367336
3.93696436070881,-2.08207838650274
4.7457199686739,-2.17512579251941
5.08429220467362,-1.55629659170167
5.24114840032001,-1.7544537762815
6.04947724146768,-1.81824903361354
6.21382429974065,-1.6883061904627
6.650510719046,-1.93148353490868
6.70192082623197,-1.586158744492
7.1798473403656,-1.5304963841425
7.87835431052372,-1.52497389768225
8.08222734923696,-1.47827632161715
8.14329778797747,-1.80195929766431
8.76809239664691,-1.10440691557882
9.07577422913164,-1.78679441265584
9.51485522080301,-0.607177671489309
9.53688994748518,-0.78514127427511
